instance,tag,solver,makespan,norm_makespan,soc,norm_soc,total_moves,norm_total_moves,exec_time,satisfied
X15Y15R5-Rooms2.3,0,PP,30,1.0,93,1.1772151898734178,91,1.1518987341772151,1.1308348000000024,True
X15Y15R5-Rooms2.3,0,CBS-SOC,32,1.0666666666666667,81,1.0253164556962024,79,1.0,3.514442400000007,True
X15Y15R5-Rooms2.3,0,GICBS-SOC,32,1.0666666666666667,82,1.0379746835443038,81,1.0253164556962024,4.159985100000085,True
X15Y15R5-Rooms2.3,0,ICBS-SOC,32,1.0666666666666667,82,1.0379746835443038,81,1.0253164556962024,4.9879818000001706,True
X15Y15R5-Rooms2.3,0,MCBS-SOC,30,1.0,94,1.1898734177215189,91,1.1518987341772151,101.98798769999985,True
X15Y15R5-Rooms2.3,0,MICBS-SOC,30,1.0,93,1.1772151898734178,93,1.1772151898734178,108.91016869999999,True
X15Y15R5-Rooms2.3,0,CBS-MS,30,1.0,94,1.1898734177215189,91,1.1518987341772151,42.88780870000005,True
X15Y15R5-Rooms2.3,0,GICBS-MS,30,1.0,94,1.1898734177215189,91,1.1518987341772151,14.301412999999911,True
X15Y15R5-Rooms2.3,0,ICBS-MS,30,1.0,94,1.1898734177215189,91,1.1518987341772151,14.67874199999983,True
X15Y15R5-Rooms2.3,0,MCBS-MS,30,1.0,93,1.1772151898734178,91,1.1518987341772151,95.69886440000005,True
X15Y15R5-Rooms2.3,0,MICBS-MS,30,1.0,93,1.1772151898734178,93,1.1772151898734178,143.24195270000018,True
X15Y15R5-Rooms2.4,0,IS,23,1.0,58,1.0,116,2.0,0.3849202999999761,True
X15Y15R5-Rooms2.4,0,PP,23,1.0,58,1.0,58,1.0,0.3749934999998459,True
X15Y15R5-Rooms2.4,0,CBS-SOC,23,1.0,58,1.0,58,1.0,0.39728340000010576,True
X15Y15R5-Rooms2.4,0,GICBS-SOC,23,1.0,58,1.0,58,1.0,0.39652490000003127,True
X15Y15R5-Rooms2.4,0,ICBS-SOC,23,1.0,58,1.0,58,1.0,0.38240089999999327,True
X15Y15R5-Rooms2.4,0,MCBS-SOC,23,1.0,58,1.0,58,1.0,0.3918595000000096,True
X15Y15R5-Rooms2.4,0,MICBS-SOC,23,1.0,58,1.0,58,1.0,0.38869260000001304,True
X15Y15R5-Rooms2.4,0,CBS-MS,23,1.0,58,1.0,58,1.0,0.3932448000000477,True
X15Y15R5-Rooms2.4,0,GICBS-MS,23,1.0,58,1.0,58,1.0,0.3702132000000802,True
X15Y15R5-Rooms2.4,0,ICBS-MS,23,1.0,58,1.0,58,1.0,0.3796887999999399,True
X15Y15R5-Rooms2.4,0,MCBS-MS,23,1.0,58,1.0,58,1.0,0.3966635000001588,True
X15Y15R5-Rooms2.4,0,MICBS-MS,23,1.0,58,1.0,58,1.0,0.367218899999898,True
X15Y15R5-Rooms3.1,0,IS,13,1.0,41,1.0,82,2.0,0.1426449999999022,True
X15Y15R5-Rooms3.1,0,PP,13,1.0,41,1.0,41,1.0,0.18535190000011426,True
X15Y15R5-Rooms3.1,0,CBS-SOC,13,1.0,41,1.0,41,1.0,0.20617119999997158,True
X15Y15R5-Rooms3.1,0,GICBS-SOC,13,1.0,41,1.0,41,1.0,0.18563289999997323,True
X15Y15R5-Rooms3.1,0,ICBS-SOC,13,1.0,41,1.0,41,1.0,0.1652217999999266,True
X15Y15R5-Rooms3.1,0,MCBS-SOC,13,1.0,41,1.0,41,1.0,0.16933020000010401,True
X15Y15R5-Rooms3.1,0,MICBS-SOC,13,1.0,41,1.0,41,1.0,0.1728266000000076,True
X15Y15R5-Rooms3.1,0,CBS-MS,13,1.0,41,1.0,41,1.0,0.18165699999985918,True
X15Y15R5-Rooms3.1,0,GICBS-MS,13,1.0,41,1.0,41,1.0,0.1682085999998435,True
X15Y15R5-Rooms3.1,0,ICBS-MS,13,1.0,41,1.0,41,1.0,0.17443309999998746,True
X15Y15R5-Rooms3.1,0,MCBS-MS,13,1.0,41,1.0,41,1.0,0.17279830000006768,True
X15Y15R5-Rooms3.1,0,MICBS-MS,13,1.0,41,1.0,41,1.0,0.1642363999999361,True
X15Y15R5-Rooms3.2,0,IS,25,1.0,55,1.0,110,2.0,0.34539010000003145,True
X15Y15R5-Rooms3.2,0,PP,25,1.0,55,1.0,55,1.0,0.3400572000000466,True
X15Y15R5-Rooms3.2,0,CBS-SOC,25,1.0,55,1.0,55,1.0,0.38672459999997955,True
X15Y15R5-Rooms3.2,0,GICBS-SOC,25,1.0,55,1.0,55,1.0,0.40148160000012467,True
X15Y15R5-Rooms3.2,0,ICBS-SOC,25,1.0,55,1.0,55,1.0,0.38154000000008637,True
X15Y15R5-Rooms3.2,0,MCBS-SOC,25,1.0,55,1.0,55,1.0,0.3888710000001083,True
X15Y15R5-Rooms3.2,0,MICBS-SOC,25,1.0,55,1.0,55,1.0,0.4003529999999955,True
X15Y15R5-Rooms3.2,0,CBS-MS,25,1.0,55,1.0,55,1.0,0.39969750000000204,True
X15Y15R5-Rooms3.2,0,GICBS-MS,25,1.0,55,1.0,55,1.0,0.39296360000003006,True
X15Y15R5-Rooms3.2,0,ICBS-MS,25,1.0,55,1.0,55,1.0,0.387999900000068,True
X15Y15R5-Rooms3.2,0,MCBS-MS,25,1.0,55,1.0,55,1.0,0.3960395999999946,True
X15Y15R5-Rooms3.2,0,MICBS-MS,25,1.0,55,1.0,55,1.0,0.38357230000019626,True
X15Y15R5-Rooms3.3,0,IS,22,1.0,74,1.088235294117647,70,1.0294117647058822,0.42300159999990683,True
X15Y15R5-Rooms3.3,0,PP,22,1.0,69,1.0147058823529411,68,1.0,0.40070950000017547,True
X15Y15R5-Rooms3.3,0,CBS-SOC,22,1.0,69,1.0147058823529411,68,1.0,1.063906599999882,True
X15Y15R5-Rooms3.3,0,GICBS-SOC,22,1.0,69,1.0147058823529411,68,1.0,0.9736634000000777,True
X15Y15R5-Rooms3.3,0,ICBS-SOC,22,1.0,69,1.0147058823529411,68,1.0,1.1413199999999506,True
X15Y15R5-Rooms3.3,0,MCBS-SOC,22,1.0,69,1.0147058823529411,68,1.0,1.3048208999998678,True
X15Y15R5-Rooms3.3,0,MICBS-SOC,22,1.0,69,1.0147058823529411,68,1.0,1.3041840000000775,True
X15Y15R5-Rooms3.3,0,CBS-MS,22,1.0,69,1.0147058823529411,68,1.0,1.4039777000000413,True
X15Y15R5-Rooms3.3,0,GICBS-MS,22,1.0,69,1.0147058823529411,68,1.0,1.4343154999999115,True
X15Y15R5-Rooms3.3,0,ICBS-MS,22,1.0,69,1.0147058823529411,68,1.0,1.3715265000000727,True
X15Y15R5-Rooms3.3,0,MCBS-MS,22,1.0,69,1.0147058823529411,68,1.0,2.36082609999994,True
X15Y15R5-Rooms3.3,0,MICBS-MS,22,1.0,69,1.0147058823529411,68,1.0,58.35566680000011,True
X15Y15R5-Rooms3.4,0,IS,31,1.24,97,1.1022727272727273,88,1.0,0.8074503000000277,True
X15Y15R5-Rooms3.4,0,PP,33,1.32,102,1.1590909090909092,98,1.1136363636363635,47.88758799999982,True
X15Y15R5-Rooms3.4,0,CBS-SOC,33,1.32,102,1.1590909090909092,96,1.0909090909090908,22.093972399999984,True
X15Y15R5-Rooms3.4,0,GICBS-SOC,33,1.32,102,1.1590909090909092,96,1.0909090909090908,8.082596599999988,True
X15Y15R5-Rooms3.4,0,ICBS-SOC,33,1.32,102,1.1590909090909092,96,1.0909090909090908,19.16954920000012,True
X15Y15R5-Rooms3.4,0,MCBS-SOC,26,1.04,104,1.1818181818181819,98,1.1136363636363635,302.17160420000005,False
X15Y15R5-Rooms3.4,0,MICBS-SOC,27,1.08,118,1.3409090909090908,116,1.3181818181818181,55.461343699999816,True
X15Y15R5-Rooms3.4,0,CBS-MS,27,1.08,90,1.0227272727272727,88,1.0,300.38380529999995,False
X15Y15R5-Rooms3.4,0,GICBS-MS,27,1.08,118,1.3409090909090908,102,1.1590909090909092,15.36083570000028,True
X15Y15R5-Rooms3.4,0,ICBS-MS,25,1.0,88,1.0,88,1.0,300.2556185000003,False
X15Y15R5-Rooms3.4,0,MCBS-MS,26,1.04,109,1.2386363636363635,98,1.1136363636363635,329.5759780000003,False
X15Y15R5-Rooms3.4,0,MICBS-MS,27,1.08,119,1.3522727272727273,112,1.2727272727272727,107.85823630000004,True
X15Y15R5-Rooms4.1,0,IS,19,1.0,63,1.0,126,2.0,0.3762453999997888,True
X15Y15R5-Rooms4.1,0,PP,19,1.0,65,1.0317460317460319,65,1.0317460317460319,0.43217690000028597,True
X15Y15R5-Rooms4.1,0,CBS-SOC,19,1.0,63,1.0,63,1.0,1.027991700000257,True
X15Y15R5-Rooms4.1,0,GICBS-SOC,19,1.0,63,1.0,63,1.0,1.0339492000002792,True
X15Y15R5-Rooms4.1,0,ICBS-SOC,19,1.0,63,1.0,63,1.0,1.0180804999999964,True
X15Y15R5-Rooms4.1,0,MCBS-SOC,19,1.0,63,1.0,63,1.0,1.011203800000203,True
X15Y15R5-Rooms4.1,0,MICBS-SOC,19,1.0,63,1.0,63,1.0,1.02209350000021,True
X15Y15R5-Rooms4.1,0,CBS-MS,19,1.0,63,1.0,63,1.0,1.1086263000001964,True
X15Y15R5-Rooms4.1,0,GICBS-MS,19,1.0,63,1.0,63,1.0,1.030362100000275,True
X15Y15R5-Rooms4.1,0,ICBS-MS,19,1.0,63,1.0,63,1.0,1.1229756999996425,True
X15Y15R5-Rooms4.1,0,MCBS-MS,19,1.0,74,1.1746031746031746,65,1.0317460317460319,2.3658030999999937,True
X15Y15R5-Rooms4.1,0,MICBS-MS,19,1.0,74,1.1746031746031746,71,1.126984126984127,1.967463200000111,True
X15Y15R5-Rooms4.2,0,IS,29,1.0,75,1.056338028169014,73,1.028169014084507,0.5214437999998154,True
X15Y15R5-Rooms4.2,0,PP,29,1.0,81,1.1408450704225352,77,1.0845070422535212,0.6298535000000811,True
X15Y15R5-Rooms4.2,0,CBS-SOC,29,1.0,75,1.056338028169014,73,1.028169014084507,42.73675460000004,True
X15Y15R5-Rooms4.2,0,GICBS-SOC,29,1.0,75,1.056338028169014,73,1.028169014084507,6.079529999999977,True
X15Y15R5-Rooms4.2,0,ICBS-SOC,29,1.0,75,1.056338028169014,73,1.028169014084507,20.3794269,True
X15Y15R5-Rooms4.2,0,MCBS-SOC,30,1.0344827586206897,75,1.056338028169014,73,1.028169014084507,427.9104557999999,False
X15Y15R5-Rooms4.2,0,MICBS-SOC,29,1.0,75,1.056338028169014,75,1.056338028169014,424.2578314000002,True
X15Y15R5-Rooms4.2,0,CBS-MS,29,1.0,81,1.1408450704225352,73,1.028169014084507,19.526850100000047,True
X15Y15R5-Rooms4.2,0,GICBS-MS,29,1.0,79,1.1126760563380282,77,1.0845070422535212,5.466742200000226,True
X15Y15R5-Rooms4.2,0,ICBS-MS,29,1.0,79,1.1126760563380282,77,1.0845070422535212,9.48876300000029,True
X15Y15R5-Rooms4.2,0,MCBS-MS,30,1.0344827586206897,73,1.028169014084507,71,1.0,1058.0086026000008,False
X15Y15R5-Rooms4.2,0,MICBS-MS,29,1.0,77,1.0845070422535212,73,1.028169014084507,10.850695600000108,True
X15Y15R5-Rooms4.3,0,IS,22,1.0,73,1.028169014084507,71,1.0,0.4688372000000527,True
X15Y15R5-Rooms4.3,0,PP,22,1.0,73,1.028169014084507,73,1.028169014084507,0.4427040999999008,True
X15Y15R5-Rooms4.3,0,CBS-SOC,22,1.0,73,1.028169014084507,73,1.028169014084507,2.7258786000002146,True
X15Y15R5-Rooms4.3,0,GICBS-SOC,26,1.1818181818181819,75,1.056338028169014,71,1.0,2.0108209999998508,True
X15Y15R5-Rooms4.3,0,ICBS-SOC,22,1.0,73,1.028169014084507,73,1.028169014084507,2.861576399999649,True
X15Y15R5-Rooms4.3,0,MCBS-SOC,22,1.0,73,1.028169014084507,73,1.028169014084507,4.795432599999913,True
X15Y15R5-Rooms4.3,0,MICBS-SOC,22,1.0,73,1.028169014084507,73,1.028169014084507,1.890272300000106,True
X15Y15R5-Rooms4.3,0,CBS-MS,22,1.0,73,1.028169014084507,73,1.028169014084507,1.5762621000003492,True
X15Y15R5-Rooms4.3,0,GICBS-MS,26,1.1818181818181819,75,1.056338028169014,71,1.0,2.082161299999825,True
X15Y15R5-Rooms4.3,0,ICBS-MS,22,1.0,73,1.028169014084507,73,1.028169014084507,1.6627154999996492,True
X15Y15R5-Rooms4.3,0,MCBS-MS,22,1.0,73,1.028169014084507,73,1.028169014084507,2.561102800000299,True
X15Y15R5-Rooms4.3,0,MICBS-MS,22,1.0,73,1.028169014084507,73,1.028169014084507,3.5494187000003876,True
X15Y15R5-Rooms4.4,0,IS,22,1.0,72,1.0,144,2.0,0.36956589999954303,True
X15Y15R5-Rooms4.4,0,PP,22,1.0,83,1.1527777777777777,74,1.0277777777777777,0.6054266000001007,True
X15Y15R5-Rooms4.4,0,CBS-SOC,22,1.0,77,1.0694444444444444,72,1.0,0.7931485999997676,True
X15Y15R5-Rooms4.4,0,GICBS-SOC,22,1.0,77,1.0694444444444444,72,1.0,0.8135247000000163,True
X15Y15R5-Rooms4.4,0,ICBS-SOC,22,1.0,77,1.0694444444444444,72,1.0,0.7997637999997096,True
X15Y15R5-Rooms4.4,0,MCBS-SOC,22,1.0,77,1.0694444444444444,72,1.0,0.8578552000008131,True
X15Y15R5-Rooms4.4,0,MICBS-SOC,22,1.0,77,1.0694444444444444,72,1.0,0.8243686000005255,True
X15Y15R5-Rooms4.4,0,CBS-MS,22,1.0,77,1.0694444444444444,72,1.0,0.8060328999999911,True
X15Y15R5-Rooms4.4,0,GICBS-MS,22,1.0,77,1.0694444444444444,72,1.0,0.8211559999999736,True
X15Y15R5-Rooms4.4,0,ICBS-MS,22,1.0,77,1.0694444444444444,72,1.0,0.8108890000003157,True
X15Y15R5-Rooms4.4,0,MCBS-MS,22,1.0,77,1.0694444444444444,72,1.0,0.8124972000005073,True
X15Y15R5-Rooms4.4,0,MICBS-MS,22,1.0,77,1.0694444444444444,72,1.0,0.8201094000005469,True
X15Y15R5-Rooms5.1,0,IS,22,1.0,62,1.0163934426229508,61,1.0,0.39354910000020027,True
X15Y15R5-Rooms5.1,0,PP,22,1.0,62,1.0163934426229508,61,1.0,0.3929207999999562,True
X15Y15R5-Rooms5.1,0,CBS-SOC,22,1.0,62,1.0163934426229508,61,1.0,0.6082648999999947,True
X15Y15R5-Rooms5.1,0,GICBS-SOC,22,1.0,62,1.0163934426229508,61,1.0,0.6095017000006919,True
X15Y15R5-Rooms5.1,0,ICBS-SOC,22,1.0,62,1.0163934426229508,61,1.0,0.6275506000001769,True
X15Y15R5-Rooms5.1,0,MCBS-SOC,22,1.0,62,1.0163934426229508,61,1.0,0.6419157999998788,True
X15Y15R5-Rooms5.1,0,MICBS-SOC,22,1.0,62,1.0163934426229508,61,1.0,0.61864659999992,True
X15Y15R5-Rooms5.1,0,CBS-MS,22,1.0,62,1.0163934426229508,61,1.0,0.6140238999996654,True
X15Y15R5-Rooms5.1,0,GICBS-MS,22,1.0,62,1.0163934426229508,61,1.0,0.5954957999992985,True
X15Y15R5-Rooms5.1,0,ICBS-MS,22,1.0,62,1.0163934426229508,61,1.0,0.614274700000351,True
X15Y15R5-Rooms5.1,0,MCBS-MS,22,1.0,62,1.0163934426229508,61,1.0,0.6383907999997973,True
X15Y15R5-Rooms5.1,0,MICBS-MS,22,1.0,62,1.0163934426229508,61,1.0,0.6042336000000432,True
X15Y15R5-Rooms5.2,0,IS,21,1.0,60,1.0,120,2.0,0.33593699999983073,True
X15Y15R5-Rooms5.2,0,PP,21,1.0,60,1.0,60,1.0,0.35407820000000356,True
X15Y15R5-Rooms5.2,0,CBS-SOC,21,1.0,60,1.0,60,1.0,0.3787327000000005,True
X15Y15R5-Rooms5.2,0,GICBS-SOC,21,1.0,60,1.0,60,1.0,0.4017014000000927,True
X15Y15R5-Rooms5.2,0,ICBS-SOC,21,1.0,60,1.0,60,1.0,0.3911072000000786,True
X15Y15R5-Rooms5.2,0,MCBS-SOC,21,1.0,60,1.0,60,1.0,0.38109259999964706,True
X15Y15R5-Rooms5.2,0,MICBS-SOC,21,1.0,60,1.0,60,1.0,0.3664570000000822,True
X15Y15R5-Rooms5.2,0,CBS-MS,21,1.0,60,1.0,60,1.0,0.38694159999977273,True
X15Y15R5-Rooms5.2,0,GICBS-MS,21,1.0,60,1.0,60,1.0,0.372647500000312,True
X15Y15R5-Rooms5.2,0,ICBS-MS,21,1.0,60,1.0,60,1.0,0.3963982000004762,True
X15Y15R5-Rooms5.2,0,MCBS-MS,21,1.0,60,1.0,60,1.0,0.376962000000276,True
X15Y15R5-Rooms5.2,0,MICBS-MS,21,1.0,60,1.0,60,1.0,0.3804565000000366,True
X15Y15R5-Rooms5.3,0,IS,22,1.0476190476190477,72,1.0285714285714285,70,1.0,0.47602659999938624,True
X15Y15R5-Rooms5.3,0,PP,27,1.2857142857142858,85,1.2142857142857142,78,1.1142857142857143,126.84451279999939,True
X15Y15R5-Rooms5.3,0,CBS-SOC,26,1.2380952380952381,84,1.2,76,1.0857142857142856,227.60158729999966,True
X15Y15R5-Rooms5.3,0,GICBS-SOC,26,1.2380952380952381,84,1.2,76,1.0857142857142856,215.33607699999993,True
X15Y15R5-Rooms5.3,0,ICBS-SOC,26,1.2380952380952381,84,1.2,76,1.0857142857142856,280.79757940000036,True
X15Y15R5-Rooms5.3,0,MCBS-SOC,21,1.0,89,1.2714285714285714,76,1.0857142857142856,64.32740740000008,True
X15Y15R5-Rooms5.3,0,MICBS-SOC,21,1.0,90,1.2857142857142858,80,1.1428571428571428,86.6178490000002,True
X15Y15R5-Rooms5.3,0,CBS-MS,21,1.0,89,1.2714285714285714,70,1.0,146.98109620000014,True
X15Y15R5-Rooms5.3,0,GICBS-MS,21,1.0,70,1.0,70,1.0,300.0587009999999,False
X15Y15R5-Rooms5.3,0,ICBS-MS,21,1.0,89,1.2714285714285714,70,1.0,24.455457499999284,True
X15Y15R5-Rooms5.3,0,MCBS-MS,21,1.0,92,1.3142857142857143,84,1.2,40.583132800000385,True
X15Y15R5-Rooms5.3,0,MICBS-MS,21,1.0,90,1.2857142857142858,80,1.1428571428571428,107.46482389999983,True
